stocks_id,date,open,high,low,close,adj_close,volume
3,2019-05-09,138.949997,139.320007,137.639999,138.729996,125.674332,5604200
3,2019-05-10,138.429993,139.25,136.410004,139.050003,125.964256,4771600
3,2019-05-13,137.850006,138.059998,136.529999,137.199997,124.288345,5560000
3,2019-05-14,137.039993,137.839996,136.729996,136.820007,123.944092,7179400
3,2019-05-15,136.899994,137.490005,135.330002,136.910004,124.025604,6429400
3,2019-05-16,137.389999,139.190002,136.970001,138.210007,125.2033,6857200
3,2019-05-17,137,139.029999,136.860001,138.610001,125.565628,6915300
3,2019-05-20,138.610001,138.960007,137.679993,138.419998,125.393517,4771100
3,2019-05-21,139.119995,139.570007,138.080002,138.119995,125.121758,4859000
3,2019-05-22,138.350006,138.949997,137.490005,138.759995,125.701492,5456800
3,2019-05-23,138.5,139.850006,137.669998,139.789993,126.634583,6951800
3,2019-05-24,139.5,139.5,138.559998,138.850006,126.643723,5473300
3,2019-05-28,139,140.490005,137.050003,137.070007,125.020195,11919600
3,2019-05-29,135.889999,135.889999,128.520004,131.330002,119.784782,23247400
3,2019-05-30,131.440002,132.820007,131.169998,132.110001,120.496223,7360600
3,2019-05-31,131.520004,132,129.610001,131.149994,119.620613,7811000
3,2019-06-03,131.5,132.399994,131.039993,131.440002,119.885132,8434600
3,2019-06-04,132.600006,134.300003,132.580002,133.729996,121.973816,6648900
3,2019-06-05,134.699997,135.130005,133.860001,134.380005,122.566666,6860600
3,2019-06-06,134.899994,137.660004,134.589996,136.679993,124.664474,9115800
3,2019-06-07,137.589996,139.589996,137.139999,138.550003,126.370079,6533900
3,2019-06-10,138.600006,139.149994,137.600006,139.020004,126.798775,4994700
3,2019-06-11,139.679993,140.660004,139.5,139.779999,127.491951,8230500
3,2019-06-12,140.300003,142.910004,140.300003,141.679993,129.224915,9216500
3,2019-06-13,141.720001,141.949997,140.210007,140.710007,128.340195,7500800
3,2019-06-14,141.229996,141.490005,140.039993,140.089996,127.774689,6548100
3,2019-06-17,140,140.240005,139.210007,139.440002,127.181816,5562800
3,2019-06-18,140.559998,140.929993,139.789993,140.229996,127.902397,7122700
3,2019-06-19,140.009995,140.970001,139.910004,140.449997,128.103043,6393400
3,2019-06-20,141.25,142.399994,141,142.210007,129.708313,7335800
3,2019-06-21,141.460007,142.429993,141.009995,142.089996,129.598877,11272200
3,2019-06-24,142.419998,143.699997,142.089996,143.059998,130.483612,5894700
3,2019-06-25,143.270004,144.979996,143.190002,144.240005,131.559891,7517000
3,2019-06-26,143.850006,143.850006,140.759995,141.850006,129.380005,7674100
3,2019-06-27,142.229996,142.5,140.600006,140.690002,128.32196,5233500
3,2019-06-28,140.740005,141.100006,138.509995,139.279999,127.035912,12792400
3,2019-07-01,140.199997,140.259995,138.720001,139.360001,127.108856,5872300
3,2019-07-02,139.220001,140.029999,138.690002,140.029999,127.719986,4501200
3,2019-07-03,141,142.179993,140.789993,142.139999,129.644485,3436300
3,2019-07-05,141.740005,141.860001,140.369995,140.570007,128.212524,4652400
3,2019-07-08,140.119995,141.080002,139.639999,140.970001,128.577362,4078100
3,2019-07-09,141.460007,142.470001,140.910004,141.410004,128.978683,4217400
3,2019-07-10,141.779999,141.990005,140.669998,141.210007,128.796265,4874400
3,2019-07-11,140.940002,141.210007,139.020004,140.110001,127.792961,5817400
3,2019-07-12,140.119995,140.119995,132.320007,134.300003,122.493706,17780100
3,2019-07-15,135.389999,136.360001,134.449997,134.710007,122.867661,10038200
3,2019-07-16,132.929993,133.830002,131.75,132.5,120.851936,10214500
3,2019-07-17,132.490005,133.580002,131.410004,131.860001,120.268211,8862100
3,2019-07-18,132.130005,132.509995,131.169998,132.070007,120.459755,6203100
3,2019-07-19,132.25,132.389999,130.190002,130.309998,118.854477,8340200
3,2019-07-22,130,130.149994,127.839996,128.639999,117.331268,12624800
3,2019-07-23,128.610001,129.449997,128.160004,128.839996,117.513695,5803600
3,2019-07-24,128.880005,129.789993,128.570007,129.779999,118.371063,6838600
3,2019-07-25,130.059998,131.529999,129.669998,131.119995,119.593262,8897800
3,2019-07-26,131.300003,131.300003,130.490005,130.729996,119.237534,4894600
3,2019-07-29,131,133.309998,130.210007,133.020004,121.326256,7832000
3,2019-07-30,132.470001,132.490005,131.270004,132.080002,120.468864,5509600
3,2019-07-31,131.639999,132,130.179993,130.220001,118.772377,8559200
3,2019-08-01,130.259995,130.740005,129.020004,130.289993,118.83622,7870700
3,2019-08-02,130.860001,131.470001,129.770004,131.070007,119.547646,6574900
3,2019-08-05,130.910004,131.460007,129.009995,130.160004,118.717644,9480000
3,2019-08-06,130.339996,131.220001,129.589996,130.770004,119.274017,7880600
3,2019-08-07,129.360001,130.910004,128.190002,130.210007,118.763268,6771700
3,2019-08-08,130.979996,131.949997,130.229996,131.679993,120.104004,5260500
3,2019-08-09,131.800003,132.759995,131.229996,132.039993,120.432373,4677300
3,2019-08-12,131.5,132.699997,131.289993,131.929993,120.332054,6852100
3,2019-08-13,132.300003,134.100006,132,133.419998,121.691055,5013200
3,2019-08-14,132.529999,132.539993,130.130005,130.259995,118.808846,7736200
3,2019-08-15,130.169998,131.070007,129.25,130.539993,119.064232,7251200
3,2019-08-16,131.470001,131.669998,130.600006,131.360001,119.812164,5858900
3,2019-08-19,132.5,132.570007,131.820007,132.25,120.623924,4958000
3,2019-08-20,131.960007,132.660004,130.460007,130.600006,119.118965,7302000
3,2019-08-21,131.699997,132.410004,130.850006,131.529999,119.967209,6912800
3,2019-08-22,131.600006,132.130005,130.800003,131.270004,119.730072,7213500
3,2019-08-23,131.070007,131.259995,127.129997,127.730003,116.501274,15714000
3,2019-08-26,127.419998,128.080002,126.629997,127.800003,117.438576,8889500
3,2019-08-27,129.880005,132.399994,129.100006,129.639999,119.129402,20183800
3,2019-08-28,127.860001,128.869995,127.010002,128.679993,118.247223,9878800
3,2019-08-29,128.839996,129.199997,126.830002,128.240005,117.842903,6749900
3,2019-08-30,128.270004,129.100006,127.620003,128.360001,117.953171,7371100
3,2019-09-03,127.989998,128.979996,127.510002,128.740005,118.302391,5710200
3,2019-09-04,129.490005,129.589996,128.080002,128.860001,118.412643,4807200
3,2019-09-05,129.899994,129.899994,128.309998,128.580002,118.155342,4754100
3,2019-09-06,128.880005,129.229996,128.070007,128.210007,117.815338,6758300
3,2019-09-09,128,128.160004,126.589996,126.949997,116.657486,7684700
3,2019-09-10,127.339996,129.550003,126.339996,129.550003,119.0467,8239500
3,2019-09-11,129.860001,131.279999,129.080002,131.169998,120.535347,6203600
3,2019-09-12,131.360001,131.770004,130.059998,130.429993,119.855339,5250000
3,2019-09-13,131.330002,131.570007,129.960007,130.779999,120.176964,5369800
3,2019-09-16,130.110001,130.75,129.330002,129.539993,119.037514,5101700
3,2019-09-17,129.600006,130.5,129.110001,129.669998,119.156967,4976400
3,2019-09-18,129.899994,130.559998,128.779999,130.410004,119.836975,4373600
3,2019-09-19,129.630005,131.190002,129.360001,130.110001,119.561302,4730100
3,2019-09-20,131,132,130.289993,131.649994,120.976418,12053100
3,2019-09-23,131.020004,132.050003,130.490005,131.740005,121.059151,5183700
3,2019-09-24,132.100006,132.779999,131.339996,131.550003,120.884544,7102600
3,2019-09-25,131.5,131.570007,130.229996,130.990005,120.369942,4522900
3,2019-09-26,131.089996,131.309998,128.029999,128.850006,118.403442,7545800
3,2019-09-27,128.610001,129.399994,126.699997,128.600006,118.173721,6006500
3,2019-09-30,129.070007,130.279999,129,129.380005,118.890488,6552100
3,2019-10-01,130.020004,130.800003,129.770004,129.990005,119.451042,7673000
3,2019-10-02,132.759995,134.699997,131.220001,132,121.29805,12051800
3,2019-10-03,131.639999,132.369995,130.009995,131.190002,120.553719,6997600
3,2019-10-04,131.339996,133.720001,131.25,133.660004,122.823486,7233300
3,2019-10-07,133.089996,133.820007,132.139999,133.160004,122.364037,5427200
3,2019-10-08,132.449997,133.259995,131.490005,131.839996,121.151016,7870400
3,2019-10-09,131.139999,131.25,128.520004,129.220001,118.743462,7787700
3,2019-10-10,128.949997,130.119995,128.630005,129.059998,118.59642,5119700
3,2019-10-11,131.139999,132.619995,130.820007,131.330002,120.682373,7161400
3,2019-10-14,131.360001,131.360001,130.419998,130.720001,120.121826,5700000
3,2019-10-15,133,134.25,132.100006,132.839996,122.069969,10008800
3,2019-10-16,134.899994,136.589996,133.800003,135.169998,124.211037,12434200
3,2019-10-17,135.960007,137.490005,135.649994,136.169998,125.129967,8434000
3,2019-10-18,133.309998,134.389999,127.699997,127.699997,117.346687,25868700
3,2019-10-21,128.669998,129.669998,127.059998,128.020004,117.640755,13823600
3,2019-10-22,128.759995,130.539993,128.089996,129.199997,118.725075,7613700
3,2019-10-23,129.660004,130.479996,129.070007,129.899994,119.368309,6693400
3,2019-10-24,130.419998,130.580002,126.099998,127.5,117.162888,12111600
3,2019-10-25,127.830002,129.100006,127.309998,128.350006,117.943977,6947300
3,2019-10-28,128.619995,130,128.509995,129.179993,118.706688,7876300
3,2019-10-29,129.699997,129.970001,128.559998,129.119995,118.651543,4506300
3,2019-10-30,133.300003,133.529999,131.729996,132.839996,122.069969,9627600
3,2019-10-31,132.380005,132.839996,130.889999,132.039993,121.334808,7686700
3,2019-11-01,132.050003,133,131.139999,131.199997,120.562912,5541800
3,2019-11-04,131.800003,131.949997,130.089996,130.229996,119.671539,6140300
3,2019-11-05,130.529999,131.470001,129.679993,130.419998,119.846153,6257300
3,2019-11-06,130.419998,131.479996,129.699997,130.960007,120.342377,5450000
3,2019-11-07,131.729996,132.380005,131.009995,131.429993,120.774269,5873700
3,2019-11-08,131.300003,133.039993,130.970001,133,122.216972,5003000
3,2019-11-11,132.270004,132.520004,131.330002,131.979996,121.279671,4371400
3,2019-11-12,132,132.089996,131.020004,131.350006,120.700768,5228700
3,2019-11-13,131.039993,131.490005,130.720001,131.270004,120.627243,5885400
3,2019-11-14,131.029999,131.360001,130.139999,130.960007,120.342377,4217500
3,2019-11-15,131.25,134.970001,130.779999,134.940002,123.999718,10495100
3,2019-11-18,134.220001,135.690002,132.660004,134.830002,123.898621,9291800
3,2019-11-19,135,135.190002,134.210007,134.820007,123.88945,5192200
3,2019-11-20,135.110001,136.339996,134.070007,135.940002,124.91864,7594400
3,2019-11-21,135.940002,136.850006,135,136.440002,125.378098,6424900
3,2019-11-22,136.649994,138.630005,136.5,138.070007,126.875969,9235800
3,2019-11-25,137.059998,137.649994,136.240005,137.179993,126.931435,6111900
3,2019-11-26,136.470001,137.339996,135.149994,137.169998,126.92218,10636500
3,2019-11-27,137.160004,138.25,136.899994,137.75,127.458878,5523000
3,2019-11-29,137.600006,138.270004,136.940002,137.490005,127.218285,3278900
3,2019-12-02,137.720001,137.850006,136.850006,137.360001,127.098015,4717100
3,2019-12-03,136.910004,137.449997,136.160004,137.160004,126.912949,5741400
3,2019-12-04,138.5,139.740005,138.039993,139.380005,128.967072,7257300
3,2019-12-05,139.350006,139.75,137.949997,139.559998,129.133652,5472900
3,2019-12-06,139.460007,141.580002,139.460007,140.380005,129.892395,6640400
3,2019-12-09,140.389999,140.809998,140.059998,140.5,130.003418,4241000
3,2019-12-10,140.800003,141,139.910004,139.990005,129.531509,5310300
3,2019-12-11,140.929993,141.979996,140.630005,140.979996,130.44754,6631500
3,2019-12-12,141.320007,142.059998,140.729996,141.339996,130.78067,5012400
3,2019-12-13,141.100006,141.800003,140.309998,141.380005,130.817688,4257200
3,2019-12-16,141.729996,142.850006,141.490005,141.789993,131.197037,5353100
3,2019-12-17,143,144.050003,142.520004,143.559998,132.834824,10722400
3,2019-12-18,143.720001,143.880005,142.740005,143.190002,132.492447,7849200
3,2019-12-19,143.889999,145.880005,143.610001,145.350006,134.491089,9414700
3,2019-12-20,146.880005,147.839996,144.800003,146.059998,135.148026,14532800
3,2019-12-23,145.740005,146.759995,145.339996,146.440002,135.499664,6558700
3,2019-12-24,146,146.009995,145.259995,145.929993,135.02774,4238900
3,2019-12-26,145.970001,146.179993,145.160004,145.830002,134.935211,3019300
3,2019-12-27,146.199997,146.550003,145.539993,145.75,134.861176,3432700
3,2019-12-30,145.779999,146.199997,145.029999,145.300003,134.444839,2923300
3,2019-12-31,145.100006,146.009995,144.779999,145.869995,134.972229,4435000
3,2020-01-02,145.869995,146.020004,145.080002,145.970001,135.064758,5777000
3,2020-01-03,143.5,145.369995,143,144.279999,133.501022,5752400
3,2020-01-06,144,144.199997,142.850006,144.100006,133.334473,7731300
3,2020-01-07,144.009995,145.449997,141.380005,144.979996,134.148727,7382900
3,2020-01-08,144.869995,145.979996,143.699997,144.960007,134.130249,6605800
3,2020-01-09,145.759995,146.029999,144.990005,145.389999,134.528076,6112700
3,2020-01-10,145.75,146.179993,144.899994,145.059998,134.222733,5042600
3,2020-01-13,145.479996,145.789993,144.720001,145.699997,134.814941,4593200
3,2020-01-14,145.050003,146.610001,144.729996,146.520004,135.573685,7037500
3,2020-01-15,146.399994,147.399994,146.240005,147.009995,136.027054,4960300
3,2020-01-16,147.419998,148.839996,146.199997,148.199997,137.128143,6476000
3,2020-01-17,148.410004,149.410004,147.929993,149.169998,138.025665,9083600
3,2020-01-21,148.580002,150.169998,148.5,149.270004,138.118225,9543900
3,2020-01-22,146.699997,149.179993,146,148.25,137.174438,10305300
3,2020-01-23,148.039993,148.770004,146.759995,148.529999,137.433502,8671900
3,2020-01-24,148.580002,148.949997,147.929993,148.320007,137.239197,9051900
3,2020-01-27,147.520004,149.460007,147,148.75,137.63707,7587100
3,2020-01-28,148.460007,150.570007,148.149994,149.5,138.331055,7336600
3,2020-01-29,149.449997,151.190002,149.130005,150.539993,139.29332,6288600
3,2020-01-30,150.029999,150.509995,149.050003,150.360001,139.126785,6470600
3,2020-01-31,149.75,150,148.639999,148.869995,137.748093,8651700
3,2020-02-03,149.419998,150.490005,149.240005,150.169998,138.951004,5765200
3,2020-02-04,151.490005,152.75,151.199997,151.600006,140.274139,6541400
3,2020-02-05,151.720001,154.020004,151.309998,153.990005,142.485596,5979900
3,2020-02-06,154.25,154.5,152.740005,153.529999,142.059998,6201200
3,2020-02-07,153.339996,153.460007,151.550003,151.889999,140.542496,5700300
3,2020-02-10,151.679993,151.910004,150.889999,151.860001,140.514725,4835600
3,2020-02-11,152.289993,152.380005,151.539993,151.990005,140.63501,3715300
3,2020-02-12,151.869995,152.149994,150.919998,151.089996,139.802246,5166800
3,2020-02-13,150.160004,151.039993,149.880005,150.089996,138.876953,5480200
3,2020-02-14,150.559998,150.639999,149.149994,150.130005,138.913986,5716300
3,2020-02-18,150.470001,150.740005,149.059998,149.139999,137.99794,7230700
3,2020-02-19,149.210007,149.759995,148.580002,148.940002,137.812897,6115200
3,2020-02-20,148.610001,149.380005,147.399994,148.369995,137.285446,7464700
3,2020-02-21,148.089996,150.240005,147.539993,149.929993,138.728897,7776800
3,2020-02-24,146.5,149,145.25,145.910004,135.870163,10588900
3,2020-02-25,145.990005,146.75,143.830002,144.649994,134.696854,10529000
3,2020-02-26,145.350006,146.220001,143.589996,143.679993,133.793579,10093800
3,2020-02-27,142.559998,144.770004,138.949997,139.119995,129.547379,12566700
3,2020-02-28,135.360001,137.289993,130.820007,134.479996,125.226631,19820300
3,2020-03-02,134.779999,140.130005,134.009995,140.020004,130.385437,11508200
3,2020-03-03,140,140.990005,133.100006,135.589996,126.260254,13662500
3,2020-03-04,137.679993,143.639999,137.139999,143.479996,133.607361,10560500
3,2020-03-05,140.800003,142.679993,139.839996,142.009995,132.238495,11339200
3,2020-03-06,138.479996,143.009995,137.410004,142.029999,132.257156,12239100
3,2020-03-09,136.330002,139.679993,134.899994,136.440002,127.051765,13848600
3,2020-03-10,139.970001,141.949997,134.229996,141.639999,131.893967,12698100
3,2020-03-11,138.089996,138.75,131.5,131.800003,122.731049,17763400
3,2020-03-12,127.309998,133.759995,124.5,125.410004,116.780724,21539200
3,2020-03-13,129.320007,134.919998,124.650002,134.289993,125.049713,20084200
3,2020-03-16,123.57,133.759995,122.43,127.129997,118.382385,18877900
3,2020-03-17,128.550003,136.770004,127.809998,136.589996,127.191467,18911800
3,2020-03-18,131.020004,135.669998,128.710007,134.960007,125.673599,17521100
3,2020-03-19,134.990005,134.990005,126.150002,127.050003,118.307884,18482300
3,2020-03-20,126.830002,127.440002,118.129997,119.889999,111.640556,19785100
3,2020-03-23,117,118.559998,109.160004,111.139999,103.49263,20815200
3,2020-03-24,118.760002,119.650002,113.860001,119.18,110.979393,17604800
3,2020-03-25,118.910004,123.959999,116.699997,119.400002,111.184265,13986100
3,2020-03-26,120.57,127.099998,120.379997,126.57,117.860909,15066800
3,2020-03-27,121.650002,127.620003,120.580002,123.160004,114.685547,12133200
3,2020-03-30,128.460007,133.990005,127.5,133.009995,123.85778,21754000
3,2020-03-31,134.990005,135.710007,130.050003,131.130005,122.107147,15746100
3,2020-04-01,127.699997,130.229996,125.5,128.809998,119.946777,12606100
3,2020-04-02,129.119995,134,127.220001,133.149994,123.988159,11594500
3,2020-04-03,132.380005,134.789993,131.580002,134.169998,124.937965,10071200
3,2020-04-06,137.009995,140.970001,135.539993,139.759995,130.143311,14994400
3,2020-04-07,139.860001,142.029999,137.259995,137.479996,128.020218,11567100
3,2020-04-08,137.75,144.130005,137.300003,143.259995,133.402466,10758200
3,2020-04-09,144.009995,145.419998,140.279999,141.229996,131.512161,11125400
3,2020-04-13,140,141.490005,137.839996,139.770004,130.152664,8153200
3,2020-04-14,145.419998,147.419998,144.050003,146.029999,135.981873,13838000
3,2020-04-15,145.550003,147.910004,143.539993,147.660004,137.499786,11962300
3,2020-04-16,148.309998,150.679993,146.440002,149.669998,139.371414,12181700
3,2020-04-17,151.990005,152.300003,149.600006,152.020004,141.559738,10920000
3,2020-04-20,150.929993,153,150.089996,151.669998,141.23381,12226200
3,2020-04-21,150.119995,151.639999,148.570007,149.679993,139.380753,9951100
3,2020-04-22,152.809998,155,151.729996,152.990005,142.462997,11515600
3,2020-04-23,154.25,157,153.699997,155.509995,144.809586,10665000
3,2020-04-24,155.570007,156.300003,153.639999,154.860001,144.20433,8653400
3,2020-04-27,154.809998,156.050003,154,154.289993,143.673538,8924000
3,2020-04-28,151.25,153.100006,150.699997,151.389999,140.973053,8558700
3,2020-04-29,151.380005,151.630005,149.160004,150.240005,139.902191,9285200
3,2020-04-30,148.460007,150.429993,147.160004,150.039993,139.715988,14829600
3,2020-05-01,149.619995,149.669998,146.789993,148.289993,138.08638,7309000
3,2020-05-04,148.770004,149.080002,147.089996,148.270004,138.067749,7198400
3,2020-05-05,149,150.779999,148.639999,149.5,139.213165,6562300
3,2020-05-06,150,150.320007,148.039993,148.080002,137.890854,6191600
3,2020-05-07,149.369995,149.529999,147.130005,147.589996,137.434555,5570500
3,2020-05-08,148.919998,149.179993,147.889999,148.699997,138.468155,4712100
3,2020-05-11,148.449997,150.100006,148.119995,149.110001,138.84996,5887500
3,2020-05-12,150.100006,150.339996,147.029999,147.139999,137.015533,7039200
3,2020-05-13,146.080002,148.949997,146.009995,147.130005,137.006195,6970500
3,2020-05-14,145.389999,147.759995,144.259995,147.639999,137.481125,6871400
3,2020-05-15,147.869995,150.479996,145.660004,150.440002,140.08844,10340400
3,2020-05-18,152.490005,153.619995,150.460007,150.520004,140.162949,7388400
3,2020-05-19,150.100006,151.100006,148.399994,149.020004,138.766174,6107300
3,2020-05-20,149.75,150.389999,147.270004,147.679993,137.518356,5713400
3,2020-05-21,148.5,148.5,145.820007,146.710007,136.615112,6487300
3,2020-05-22,144.570007,146.289993,144.059998,144.369995,135.368027,6140900
3,2020-05-26,146.190002,146.440002,144.300003,144.559998,135.546188,7072300
3,2020-05-27,144.320007,145.25,143.009995,144.889999,135.855606,7950000
3,2020-05-28,146.020004,148.110001,145.809998,146.970001,137.805923,6189600
3,2020-05-29,147.960007,149.350006,145.330002,148.75,139.47493,8504000
3,2020-06-01,147.289993,148.339996,146.009995,147.190002,138.012192,6141800
3,2020-06-02,147.059998,148.350006,146.119995,148.25,139.006119,6078300
3,2020-06-03,148.520004,149.139999,146.449997,148.649994,139.381165,6339500
3,2020-06-04,146.800003,148.369995,145.580002,146.729996,137.580917,8170500
3,2020-06-05,147.690002,149.639999,146.600006,147.300003,138.115356,9725400
3,2020-06-08,145.880005,147.610001,145.740005,146.770004,137.618408,7555600
3,2020-06-09,148.25,149.330002,145.649994,145.960007,136.858917,8247200
3,2020-06-10,146.600006,150.029999,146.600006,147.800003,138.584167,10137100
3,2020-06-11,148.580002,149.169998,140.75,140.869995,132.086273,11913300
3,2020-06-12,142.839996,143.710007,140.279999,142.149994,133.286453,8687400
3,2020-06-15,141,142.399994,139.389999,141.25,132.442566,8649600
3,2020-06-16,144.089996,145.419998,142.770004,144.460007,135.452423,7579100
3,2020-06-17,144.899994,145.419998,143.470001,144.020004,135.039871,5100100
3,2020-06-18,142.520004,144.119995,141.869995,143.410004,134.467911,4797400
3,2020-06-19,145.789993,145.880005,143.25,143.830002,134.861725,12206900
3,2020-06-22,143.470001,143.660004,142.029999,143.389999,134.449142,5285600
3,2020-06-23,143.740005,144.080002,142.679993,142.860001,133.952194,5921600
